platform,review,rating,engagement,date,review_length,clean_review,sentiment,intensity_score
Grab,grab banyak iklan na grab tolong di sedikitin,1,0,2026-02-11 09:24:04,45,grab iklan na grab tolong kitin,Negative,0
Grab,mau bayar tunai aja di PAKSA pake ovo. mau chek out muncul ganti mode pembayaran mulu.,1,0,2026-02-11 09:22:50,86,bayar tunai aja paksa pake ovo chek out muncul ganti mode bayar mulu,Negative,0
Grab,Bagus Efisien,5,0,2026-02-11 09:18:39,13,bagus efisien,Positive,0
Grab,gila kah ini aplikasi semakin hari semakin mahal nak Oder greb pun tak jadi tengok harga mahal sangat,2,0,2026-02-11 09:11:41,101,gila kah aplikasi mahal nak oder greb tengok harga mahal,Negative,0
Grab,setiap buka aplikasi mucul gambar TETAP BERIKAN INFORMASI KEPADA ORANG YANG DICINTAI dan kaya gitu tu bikin rusuh orang keburu² mau pesen grap malah kehalang kaya begitu jadi RISIH,1,0,2026-02-11 09:07:10,180,buka aplikasi mucul gambar informasi orang cinta kaya gitu tu bikin rusuh orang keburu sen grap halang kaya risih,Negative,0
Grab,Mulai ada peningkatan semoga masa kedepannya lebih baik lagi,3,3,2026-02-11 08:57:30,60,tingkat moga depan,Neutral,0
Grab,apa lah kalo pesen grap pas sore gini gak ke pesen2 sampe2 mau mati hp saya,1,0,2026-02-11 08:54:37,75,kalo sen grap pas sore gin gak sen sampe mati hp,Negative,1
Grab,good joob,5,0,2026-02-11 08:52:01,9,good joob,Positive,0
Grab,terbaik,5,0,2026-02-11 08:49:50,7,baik,Positive,0
Grab,"apk jelek, banyak bug. mesan kendaraan nyarinya lama sampai 5 menitan, giliran dapet malah yg jauh, dan drivernya kaga datang2 , malah stuck ditempat. pas mau batalin kaga bisa. pas udah bisa , dan mau pesan driver lain, juga negbug, ada masalah katanya. ah udahlah saya ga mau lagi apk jelek busuk ini😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,0,2026-02-11 08:29:07,400,apk jelek bug mesan kendara nyarinya menit gilir dapet yg drivernya kaga stuck tempat pas batalin kaga pas udah pesan driver negbug ah udahlah ga apk jelek busuk ini,Negative,3
Grab,sangat membantu,5,0,2026-02-11 08:23:36,15,bantu,Positive,0
Grab,aplikasi rampok,1,0,2026-02-11 08:18:49,15,aplikasi rampok,Negative,0
Grab,ok,5,0,2026-02-11 08:14:34,2,ok,Positive,0
Grab,baikk,5,0,2026-02-11 07:52:16,5,baikk,Positive,0
Grab,TERIMAKASIH....,5,0,2026-02-11 07:51:56,15,terimakasih,Positive,0
Grab,bagus,5,0,2026-02-11 07:34:39,5,bagus,Positive,0
Grab,mengesankan,5,0,2026-02-11 07:33:01,11,kesan,Positive,0
Grab,saya pesan makanan dari 1 sampe 4 baru datengg lama,1,0,2026-02-11 07:24:23,51,pesan makan sampe datengg,Negative,0
Grab,aplikasinya susah di buka.. Berat internet udah connect tapi ga bisa ngapa²in..,3,0,2026-02-11 06:56:48,79,aplikasi susah buka berat internet udah connect ga ngapa in,Neutral,1
Grab,"lebih enak mesen grabbike drivernya ramah semua grabcar drivernya jutek galak,muka nya gak enak ditengokkk kalo biayanya ada diskon nya percuma ada potongan harga ,itu bikin drivernya kayak gak iklasss Uda mending driver motor asik semua orangnya deh dari pada mobil kalo ramah asik juga gue lebihin duit nya,kasi *5 jugak",3,0,2026-02-11 06:53:13,322,enak mesen grabbike drivernya ramah grabcar drivernya jutek galakmuka nya gak enak ditengokkk kalo biaya diskon nya potong harga bikin drivernya kayak gak iklasss uda mending driver motor asik orang deh mobil kalo ramah asik gue lebihin duit nyakasi jugak,Neutral,2
Grab,sangat bagus,5,0,2026-02-11 06:49:11,12,bagus,Positive,0
Grab,"trimakasih sudah amanah,🙏🏻🥰",5,0,2026-02-11 06:20:58,27,trimakasih amanah,Positive,0
Grab,mencoba jadi pelanggangreb,3,0,2026-02-11 06:16:06,26,coba pelanggangreb,Neutral,0
Grab,top markotop...,5,0,2026-02-11 05:48:23,15,top markotop,Positive,0
Grab,ok,5,0,2026-02-11 05:27:33,2,ok,Positive,0
Grab,allhamdulilah bagus sekali pelayanan nya,5,0,2026-02-11 05:27:17,40,allhamdulilah bagus layan nya,Positive,0
Grab,ini grab kenapa deh gabisa dibuka,1,0,2026-02-11 04:59:12,33,grab deh gabisa buka,Negative,0
Grab,driver ramah ..proses cepat,3,0,2026-02-11 04:55:28,27,driver ramah proses cepat,Neutral,0
Grab,"makin hari makin susah dapet driver nya, ini gimana sih, butuh yg motor susah banget dapet",1,0,2026-02-11 04:16:53,90,susah dapet driver nya gimana sih butuh yg motor susah banget dapet,Negative,0
Grab,VERY GOOD !,5,0,2026-02-11 03:47:16,11,very good,Positive,0
Grab,bagus banget,5,0,2026-02-11 03:46:36,12,bagus banget,Positive,0
Grab,Cara batalin pesanan yg ada d keranjang grab food gmn sih?,5,0,2026-02-11 03:45:52,58,batalin pesan yg d keranjang grab food gmn sih,Positive,0
Grab,baik sekali,5,0,2026-02-11 02:07:29,11,,Positive,0
Grab,sangat membantu bagi saya yang kerja satset,5,0,2026-02-11 02:02:55,43,bantu kerja satset,Positive,0
Grab,aplikasi Hemat menjijikan. dateng 1 jam lebih,1,0,2026-02-11 02:01:22,45,aplikasi hemat jijik dateng jam,Negative,0
Grab,pelit voucher dan promo buat order grab food,2,0,2026-02-11 01:35:38,44,pelit voucher promo order grab food,Negative,0
Grab,Bagus. tapi kenapa kok tiba-tiba pengantaran hemat hilang?,1,0,2026-02-11 01:30:46,58,bagus tibatiba antar hemat hilang,Negative,0
Grab,sgt baik pelayananya,5,0,2026-02-11 01:22:46,20,sgt pelayananya,Positive,0
Grab,driver nya ramah,5,0,2026-02-11 01:08:08,16,driver nya ramah,Positive,0
Grab,"Pas Hujan tolong bantukan untuk gampang cari driver, pas hujan digrab tidak bisa dapat2 driver jadi tolong diperbaiki . Dan utk driver kok makin jauh posisiny",4,11,2026-02-11 00:43:34,158,pas hujan tolong bantu gampang cari driver pas hujan digrab driver tolong baik utk driver posisiny,Positive,0
Grab,terimakasih pak udh anterin bapak saya,5,0,2026-02-10 23:48:02,38,terimakasih udh anterin,Positive,0
Grab,dapet driver nya jauh Mulu trs lama,2,0,2026-02-10 23:32:54,35,dapet driver nya mulu trs,Negative,0
Grab,"apalah gw dh pesan yg 13rb biar GK telat kesekolah,eh dsitunya 6 menit lgi pas pesan disuruh tunggu 11 menit",1,0,2026-02-10 23:31:31,108,apa gw dh pesan yg rb biar gk telat kesekolaheh dsitunya menit lgi pas pesan suruh tunggu menit,Negative,0
Grab,BURUK BGT KLO MAU MESEN SELALU GAK ADA PENGANDARA DAN SELALU ADA TULISAN SIAPA YANG BERKENDARA ADA APA DENGAN GRAB!!?,3,0,2026-02-10 23:27:21,117,buruk bgt klo mesen gak pengandara tulis kendara grab,Neutral,2
Grab,bagus,4,0,2026-02-10 23:24:30,5,bagus,Positive,0
Grab,"aplikasi lu perbaikin, gua udh 20 menitan cuma nyari driver yang deket kagak ada",1,0,2026-02-10 23:22:41,80,aplikasi lu perbaikin gua udh menit nyari driver deket kagak,Negative,0
Grab,"Kikir, banyak pengemudi yg cancel",1,0,2026-02-10 23:19:43,33,kikir kemudi yg cancel,Negative,0
Grab,nyaman,5,0,2026-02-10 23:10:43,6,nyaman,Positive,0
Grab,ok,5,0,2026-02-10 22:56:37,2,ok,Positive,0
Grab,selalu puaasss🥰,5,0,2026-02-10 22:39:54,15,puaasss,Positive,0
Grab,"layanan memuaskan,semoga terus amanah",5,0,2026-02-10 22:26:57,37,layan memuaskansemoga amanah,Positive,0
Grab,"MAP TIDAK AKURAT, KURANG UPDATE, TOKO SAYA MASIH MUNCUL DI LOKASI LAMA, SUSAH UNTUK PEMESANAN GRAB, SELAIN GRAB SUDAH UPDATE, TINGGAL GRAB YANG BELUM.. PADAHAL LOKASI MAP UDAH PINDAH DARI 2023",1,0,2026-02-10 21:33:59,192,map akurat update toko muncul lokasi susah mesan grab grab update tinggal grab lokasi map udah pindah,Negative,0
Grab,gercep aplikasi nya mau jauh mau dekat tetep. bisa di jangkau pelanggan,5,0,2026-02-10 21:23:29,71,gercep aplikasi nya tetep jangkau langgan,Positive,0
Grab,sangat baik' terimakasih bang,5,0,2026-02-10 20:29:48,29,terimakasih bang,Positive,0
Grab,selalu membantu di saat lapar,5,0,2026-02-10 16:29:44,29,bantu lapar,Positive,0
Grab,cepat,1,0,2026-02-10 16:23:06,5,cepat,Negative,0
Grab,pelayanan baik bgt,5,0,2026-02-10 15:50:25,18,layan bgt,Positive,0
Grab,sangat baik,5,0,2026-02-10 15:42:59,11,,Positive,0
Grab,mantap,5,0,2026-02-10 15:31:41,6,mantap,Positive,0
Grab,baik,5,0,2026-02-10 15:26:52,4,,Positive,0
Grab,nice,3,0,2026-02-10 15:03:48,4,nice,Neutral,0
Grab,sangat baik,5,0,2026-02-10 15:00:00,11,,Positive,0
Grab,"mau buka aplikasi loading nya lama banget lemot padahal sinyal lancar udah pake kuota, wifi ttep sama aja loading nya lama",3,0,2026-02-10 14:13:00,122,buka aplikasi loading nya banget lot sinyal lancar udah pake kuota wifi ttep aja loading nya,Neutral,0
Grab,"kasihan driver ongkos hemat terlalu murah, kalian para aplikator punya kah hati nurani, mreka kerja serius mncari nafkah utk kluarga, tp mreka plg dg hasil yg sangat minus",1,0,2026-02-10 14:07:31,171,kasihan driver ongkos hemat murah aplikator kah hati nurani mreka kerja serius mncari nafkah utk kluarga tp mreka plg dg hasil yg minus,Negative,0
Grab,knp sih driver grab suka cancel... orang di suruh nunggu tp di cancel klu gk niat kerja mnding gk usah kerja,1,0,2026-02-10 13:55:46,108,knp sih driver grab suka cancel orang suruh nunggu tp cancel klu gk niat kerja mnding gk kerja,Negative,0
Grab,sangat bagus,5,0,2026-02-10 13:45:48,12,bagus,Positive,0
Grab,Layanan Hotline dll tidak berfungsi..... gk guna buat komplen,1,0,2026-02-10 13:34:50,61,layan hotline dll fungsi gk komplen,Negative,0
Grab,baik cepat dan tanggap,5,0,2026-02-10 13:28:56,22,cepat tanggap,Positive,0
Grab,bagus pelayanan nya,5,0,2026-02-10 13:01:54,19,bagus layan nya,Positive,0
Grab,tepat waktu matep,5,0,2026-02-10 12:59:59,17,matep,Positive,0
Grab,thank you,5,0,2026-02-10 12:57:16,9,thank you,Positive,0
Grab,"semakin lama utk performa grab instan utk pengantaran barang sangat buruk , utk mencari driver lama dan bahkan tidak dapat driver sama sekali",2,1,2026-02-10 12:08:12,141,utk performa grab instan utk antar barang buruk utk cari driver driver,Negative,1
Grab,pelayanan baik,5,0,2026-02-10 11:58:27,14,layan,Positive,0
Grab,susaj caro driver saat dibutuhkan,1,0,2026-02-10 11:45:45,33,susaj caro driver butuh,Negative,0
Grab,"mantap puas drivernya baik , cepat tapi halus .",5,0,2026-02-10 11:44:11,47,mantap puas drivernya cepat halus,Positive,0
Grab,good👍,5,0,2026-02-10 11:31:05,5,good,Positive,0
Grab,Bagus,5,0,2026-02-10 11:27:00,5,bagus,Positive,0
Grab,"sekarang grab susah bgt dpt nya. pada gamau nerima kalau dengan harga murah. saat dikasih grab standar pada berbondong""",1,0,2026-02-10 11:21:57,119,grab susah bgt dpt nya gamau nerima harga murah kasih grab standar bondong,Negative,0
Grab,best apps,5,0,2026-02-10 11:08:48,9,best apps,Positive,0
Grab,oke deh,5,0,2026-02-10 10:42:10,7,oke deh,Positive,0
Grab,God servis,5,0,2026-02-10 10:32:16,10,god servis,Positive,0
Grab,"Makin kesini kok makin ngaco ya, makanan belum datang udah ada menu pemberian tip untuk driver.",1,0,2026-02-10 10:32:00,95,kesini ngaco ya makan udah menu beri tip driver,Negative,0
Grab,trima kasih.telah membantu perjalanan kami,5,0,2026-02-10 10:27:06,42,trima kasihtelah bantu jalan,Positive,0
Grab,"Aplikasi transportasi dan pesan makanan yang cepat, aman, dan praktis. Driver ramah dan fitur lengkap.",5,0,2026-02-10 10:21:57,102,aplikasi transportasi pesan makan cepat aman praktis driver ramah fitur lengkap,Positive,0
Grab,"saya mau tanya dan mau dapat alasan yg jelas dari perusahaan anda. Suami saya terdaftar sebagai ojek online di grab menggunakan motor listrik yg perhari harus setor 50rb. Selama menggunakan molis ada fitur ambil cuti untuk para ojol yg menggunakan molis tersebut, dengan alasan yg sudah ditentukan oleh pihak grab beserta bukti untuk syarat cuti, tapi kenapa ketika istrinya (saya sendiri) sedang sakit sampai harus dirawat di rumah sakit sedangkan hanya suami saya yg bisa menjaga tapi setelah nga",1,0,2026-02-10 10:13:35,498,alas yg usaha suami daftar ojek online grab motor listrik yg hari setor rb mol fitur ambil cuti ojol yg mol alas yg tentu grab serta bukti syarat cuti istri sakit rawat rumah sakit suami yg jaga nga,Negative,0
Grab,ok,4,0,2026-02-10 10:06:31,2,ok,Positive,0
Grab,"enaak,semoga laris manis y",5,0,2026-02-10 09:53:43,26,enaaksemoga laris manis y,Positive,0
Grab,mantap,5,0,2026-02-10 09:47:24,6,mantap,Positive,0
Grab,This application is good and suitable for everyone because it is easy to understand and has complete features.,5,0,2026-02-10 09:36:14,110,this application is good and suitable for everyone because it is easy to understand and has complete features,Positive,0
Grab,pin grab saya terkunci ada yg masuk ke akun saya tapi bukan dari tipe hp saya tolong di aman kan akun saya,1,0,2026-02-10 09:31:20,106,pin grab kunci yg masuk akun tipe hp tolong aman akun,Negative,0
Grab,good...good...good,5,0,2026-02-10 08:49:40,18,goodgoodgood,Positive,0
Grab,sopir ramah dan banyak cerita jadi perjalanan sangat menyenangkan,5,0,2026-02-10 08:49:06,65,sopir ramah cerita jalan senang,Positive,0
Grab,sangat bagus dan bersih,5,0,2026-02-10 08:47:44,23,bagus bersih,Positive,0
Grab,"Aplikasi paling tamak dan serakah, harga makanan naik hingga 22% kalo masuk grab, gila.... belum lagi ongkirnya luarbiasa mahal, drivernya juga lelet, plus kalo mau batalin pesanan ribetnya minta ampun.....",1,54,2026-02-10 08:32:28,206,aplikasi tamak serakah harga makan kalo masuk grab gila ongkirnya luarbiasa mahal drivernya lelet plus kalo batalin pesan ribetnya ampun,Negative,0
Grab,"ramah,",5,0,2026-02-10 08:26:39,6,ramah,Positive,0
Grab,Tertarik untuk jadi driver,5,10,2026-02-10 08:11:24,26,tarik driver,Positive,0
Grab,ramah,5,0,2026-02-10 08:02:44,5,ramah,Positive,0
Grab,Sangat bagus dan keren,5,0,2026-02-10 07:46:52,22,bagus keren,Positive,0
Grab,"sangat membantu kebutuhan sehari-hari kayak klo lagi laper, kirim barang, drop out,dll",5,0,2026-02-10 07:42:51,86,bantu butuh seharihari kayak klo laper kirim barang drop outdll,Positive,0
Grab,"aplikasi kerennnn,,,, orangnya ramah,baik, dan sopan, tepat waktu jugaa",5,0,2026-02-10 07:40:28,71,aplikasi kerennnn orang ramahbaik sopan jugaa,Positive,0
Grab,baguss,5,0,2026-02-10 07:38:27,6,baguss,Positive,0
Grab,pengemudi nya ramah,5,0,2026-02-10 07:37:08,19,kemudi nya ramah,Positive,0
Grab,bagus membantu kemageran ku ini🤣,5,0,2026-02-10 07:34:43,32,bagus bantu kemageran ku ini,Positive,0
Grab,kadang driver songong. kaga pickup2 barang. giliran sepi ngeluh. giliran ada orderan ngeluh. hadeh,3,0,2026-02-10 07:32:06,98,kadang driver songong kaga pickup barang gilir sepi ngeluh gilir order ngeluh hadeh,Neutral,0
Grab,"Drivernya kacau bawa barang gua tp ngga di pick up di tengah jalan orderannya di cancel, barang masih di driver nih gimana grab tanggung jawabnya.",1,0,2026-02-10 07:25:07,146,drivernya kacau bawa barang gua tp ngga pick up jalan order cancel barang driver nih gimana grab tanggung,Negative,0
Grab,"gabisa dibuka aplikasi nya,kenapa nih?",2,0,2026-02-10 06:52:18,38,gabisa buka aplikasi nyakenapa nih,Negative,0
Grab,mantap,5,0,2026-02-10 06:51:41,6,mantap,Positive,0
Grab,sangat bagus,5,0,2026-02-10 06:50:06,12,bagus,Positive,0
Grab,"PEMERAS TENAGA DRIVER,APLIKATOR RAKUSS!!!",1,0,2026-02-10 06:13:32,41,peras tenaga driveraplikator rakuss,Negative,0
Grab,mobile bersih supire ganteng,5,0,2026-02-10 05:24:47,28,mobile bersih supire ganteng,Positive,0
Grab,di update malah loading ga keluar apa2 di hape tecno camon 40 5g aneh,1,0,2026-02-10 05:13:17,69,update loading ga hape tecno camon g aneh,Negative,1
Grab,naik ramah,5,0,2026-02-10 05:12:27,10,ramah,Positive,0
Grab,"lokasinya gapernah ditemuin,susah dicari jadi klo order alamatnya selalu salah",1,1,2026-02-10 05:01:57,78,lokasi gapernah ditemuinsusah cari klo order alamat salah,Negative,0
Grab,ramah,5,0,2026-02-10 04:58:12,5,ramah,Positive,0
Grab,sangat nyman,5,0,2026-02-10 04:57:51,12,nyman,Positive,0
Grab,"dapet orderan motor apa...ehh yg Dateng motornya udh GK layak udah gitu kadang driver suka lama,,,estimasi 5 menit tp 10 menit baru sampai...kadang mereka masih dirumah LG sibuk,,tp udah Nerima orderan..jadi harus nunggu lama lagi",4,0,2026-02-10 04:57:09,230,dapet order motor apaehh yg dateng motor udh gk layak udah gitu kadang driver suka lamaestimasi menit tp menit sampaikadang rumah lg sibuktp udah nerima orderanjadi nunggu,Positive,0
Grab,makin lama pesen driver masih lama dan susah,2,4,2026-02-10 04:43:54,44,sen driver susah,Negative,0
Grab,baik,5,0,2026-02-10 04:41:29,4,,Positive,0
Grab,lebih murah dari aplikasi sebelah,5,0,2026-02-10 03:40:43,33,murah aplikasi belah,Positive,0
Grab,GRAB JANGAN MAHAL MAHAL LAH !,1,2,2026-02-10 03:23:13,29,grab mahal mahal,Negative,0
Grab,"saya sudah 4 th naik grab tp baru hari ini saya kecewa karena saya dr setasiun pasar senen ada banyak grab stand by disana saya belum pesan lewat aplikasi udh disuruh naik motor udh"" ayo kak gausah pake aplikasi di apk 65000 tp pas sampe rumah minta uang 100.000 lebih bpk saya tau bpk lg cari uang tp itu bukan cara yang benar tolong untuk tidak di ulangi lagi",3,5,2026-02-10 03:23:00,361,th grab tp kecewa dr setasiun pasar senen grab stand by sana pesan aplikasi udh suruh motor udh ayo kak gausah pake aplikasi apk tp pas sampe rumah uang bpk tau bpk lg cari uang tp tolong ulang,Neutral,0
Grab,"applikasi gorengan, buka di publik jangan via internal klo memang layanan memenuhi standar publik",1,0,2026-02-10 03:03:35,97,applikasi goreng buka publik via internal klo layan penuh standar publik,Negative,0
Grab,Aplikasi kapitalis,1,0,2026-02-10 03:02:53,18,aplikasi kapitalis,Negative,0
Grab,Alhamdulillah... terimakasih banyak sudah dibantu,5,0,2026-02-10 02:34:29,49,alhamdulillah terimakasih bantu,Positive,0
Grab,good,5,0,2026-02-10 02:18:28,4,good,Positive,0
Grab,"layanannya bener"" burukkkk!!!! bolak balik di puter terus di pusat layanan bantuan, ga ada solusi!! malah yg jawab AI ga ada solusi sama sekali!!!",1,1,2026-02-10 02:16:22,146,layan bener burukkkk bolak puter pusat layan bantu ga solusi yg ai ga solusi,Negative,2
Grab,memuaskan,5,0,2026-02-10 02:09:48,9,muas,Positive,0
Grab,keren,5,0,2026-02-10 02:07:45,5,keren,Positive,0
Grab,Bagus,5,0,2026-02-10 01:59:36,5,bagus,Positive,0
Grab,mantap,5,0,2026-02-10 01:58:03,6,mantap,Positive,0
Grab,aplikasi nya mau update ndk bisa ke buka apa ini,1,0,2026-02-10 01:53:29,48,aplikasi nya update ndk buka,Negative,0
Grab,baik,5,0,2026-02-10 01:49:48,4,,Positive,0
Grab,"pesan food makin lama, prioritas sama standar sama saja, harga saja mahal tapi sama. mending kemarin biasa cepat 20menit sampai sekarang 1 jam bisa sampai 2 jam, apk lebih baik pindah apk",1,0,2026-02-10 01:10:04,187,pesan food prioritas standar harga mahal mending kemarin cepat menit jam jam apk pindah apk,Negative,0
Grab,Mantap,5,0,2026-02-10 00:48:17,6,mantap,Positive,0
Grab,sangat membantu harganya sesuai kantong,5,0,2026-02-10 00:46:35,39,bantu harga sesuai kantong,Positive,0
Grab,tolong ya bagi grab jangan gampang pake promo2 shopey pay dana bni apalah ....,1,0,2026-02-10 00:12:28,78,tolong ya grab gampang pake promo shopey pay dana bni apa,Negative,0
Grab,mengapa saat dibatalkan tidak muncul pilihannya? aneh sekali,1,0,2026-02-09 23:59:06,60,batal muncul pilih aneh,Negative,0
Grab,membantu sekali terimakasih,5,0,2026-02-09 23:56:54,27,bantu terimakasih,Positive,0
